tweet_id,tweet,sarcastic,rephrase,dialect
1813,RT @USER @USER عالم الكرة الصفراء كان يتيماً حتى جاء فيدرر و اخرج جمال هذه الرياضة للعالم,0,,msa
4785,والله ما انا عارفة ليش دخلت صيدلة بهيك بلد، بتقضي ٦ سنين من عمرك تدرس و بالاخر يا ريت حد بسمع رأيك..,1,,gulf
4496,دور الشيطان هو اخراج لنا امثالك لكي نضحك و نشبع من الضحك عليهم في زحام هذه الدنيا فعلا انك  ,1,,msa
2080, لا  للمداخلة السلفيين في  ليبيا ,0,,msa
453,الراجل بتاع الامن بينف بمعدل نفتين كل ٧ دقايق فتحنا الشبابيك عشان السقعة راحت واشتكينا مراراً وتكراراً ليه عموم الشعب معفن #…,1,,egypt
1728,"""حرام مااغيب ولا يوم :face_with_tears_of_joy::broken_heart: #ماذا_لو_المدارس_مختلطه""",1,,levant
4248,المرأه شريك أساسي في مشروعنا للوطن يكفي ما تعرضت له من تمييز وإقصاء بسبب موروثات إجتماعية سيئة وفهم خاطئ للإسلام,0,,msa
707,سفر رئيس الجمهورية ورئيس الوزراء إلى الخارج في هذا التوقيت استهانة بالشعب المصري 25,0,,msa
259,"""#الأسد: لست ""#سوبر_مان"".. و #المصالحة الخيار الأمثلHTTPURL #حلب #النظام_السوري #بشار_الأسد HTTPURL",1,,msa
4559,2011 الله ينور عليك يا دكتور هو ده التفكير اللى عايزينه مش كم مسجد وكم كنيسه,0,,egypt
3753,دخلت لغرفتي الصغيرة وأغلقت الباب والنافذة حتى إني لم أشعل الضوء،، توجهت لفراشى واستندت على وسادتي،، رغم ان طقس اليوم هو الأحب لقلبي،،، لكن للأسف لم تعد تستهويني رائحة المطر حين تلامس التراب ولا التفائل الذي كان يرافقه يملأ قلبي،، كل ما يملأ قلبي هو حقد،،، عمن هم حولي :backhand_index_pointing_down::backhand_index_pointing_down:,1,,msa
3018,ابتسم في وجه الناس فإنها صدقة,0,,msa
3605,يرفض نسب هجوم سيناء ضد خلية إرهابية إلى إسرائيل,0,,msa
2044,"""RT @USER #أوباما : على المواطنين الإسراع في التسجيل في الانتخابات التمهيدية وإعطاء #ترامب درسا قويا""",1,,msa
1473, نوال الزغبي شو بتعملي ؟؟ ,0,,levant
1734,يعني مصر كانت كافرة أيام الفاطميين؟,1,,egypt
1845, عين تدمع وقلب يحزن ولسان يتلعثم وإلى الله المشتكى! القدس حلب الموصل فلسطين سوريا العراقكان الله في عونكم ؛ الله ينصركم على الظالمين:broken_heart: ,0,,nile
2935,"""@USER الفرق بين بريطانيا والسعوديه ثلاث ساعات يا سارق""",1,,msa
3999,"الرجل البطل: هو مَن يستجيب لندائي ببسالة حاملاً ""الشبشب"" و ""البف باف"" حين أصرخ: صرصاااااااااااار. ويرديه قتيلاً   #تعريفات",1,,msa
653,تحدثنا عن هذا الكتاب الجميل عن خروج المصريين على السلاطين في وقت كان الحديث فيه عن خنوع المصريين موضةهذا الجزء الأول,0,,msa
3695, :small_blue_diamond:الثقافة القرآنية:rose::sparkles::radio_button: استهداف الرسول الأكرم استهداف للأمة الإسلامية في اهم ركائز قوتها.:green_heart:ذكرئ.المولد.النبوي.الشريف ,0,,msa
1386,"ههههههههههههههههههههههههه شوف الأكــادة ياخي , عملوا أغنـيـة مخصوص للمرشح موسي منصور , كلماتها علي نغمة أغنية شادية ( مصر اليوم ف عيـد ). طب عليا النعمة مانا متكلم, أحب أتفرج علي الأراجوز ,انا ساكت  ",1,,msa
840,  المولد النبوي الشريف .... النبي محمد يوحدنا ,0,,msa
4058,امس عند ستاربكس اخوي يرسل لي يبي اخذ له لكن انحشرت اسم طلبيه صعب و اكلت زق و لا فوق اني منحرجه طلع الطلب مافيه اساس كنت بصفق اخوي هو و طلبه الزباله,1,,msa
2663, المستشاره الالمانيه ميركل بسم الله لحمد لله هل يمكننا رؤيت دور حقيقى لالمانيه فى الازمه السوريه واعلان مايدور بشكل حقيقى على المجتمع الدولى ,0,,msa
4285,انت عملت من البحر طحينة,1,بيعظم و يكبر الحاجات اللى بيعملها,nile
2240,وصل الامر الهرى والهبدالفارغ عالسوشيال ميديا تحول لمادة للحوار عالبرامج الفضائيات للدرجة دى الاعداد والاخراج بتاعكم فاشل ياشوية مذيعين بلاعقل يافشلة,1,,egypt
2304,#تلك_اللحظة لما الدكتور يقعد يتريق على ورقة واحد و تضحك عليه و في الاخر يطلع انت  ,1,,msa
1329,ويندوز احسن نظام تشغيل بالدنيا,1,ويندوز نظام تشغيل سيء,levant
5206,"""اصبح واقعا فوز هيلاري كلنتون بانتخابات الرئاسة لانه ارتكب جملة خطايا منها انتقاداته للسيدات السود   وتهربه من الضرائب وانسحاب نواب من دعمه""",0,,msa
2526,والله الدنيا ديه مسخرة ... الواحد يقعد يلف يلف حوالين نفسه وفي الآخر يبص يلاقي إن كل ده كان عالفاضي وإنه رجع تاني لنفس المكان !! :)  ,1,,egypt
3512,من العنصرية أن تؤمن أن العربجي مهنة دنيئة عيب على ذقنك يا شيخ,1,,egypt
1632,لو الجواز مش جريمه ماكنوش طلبوا اتنين شهود,1,الجواز أكبر جريمه علشان كده بيطلبو شهود عليها,nile
2199,رجل تقتل ابنته ويسجن هو ورفاق دربه ثم يبتسم يوم القبض عليه انه الحق اصحابه دائمأ مطمئنون …,0,,msa
4452,"تخيل الفنانيين إللي بيحاربوا عشان يظهروا تحت الأضواء وعمالين زي الفرقع لوز يظهروا في كل الفضائيات ,, وبيقولوا عن نفسهم إنهم كلهم وفاء و حنان وهناء وشيرين ههههههههه ماحدش منهم راح يحضر دفن الفنانة هياتم ربنا يرحمنا من كدبهم ونفاقهم جميعآ  ",1,,msa
3220,انا مش عارف صراحة انت اتحدفت علينا من انهي داهية,1,أنت بلاء علينا ,nile
1423,احلى شي بالزكام هو الصوت الأنثوي الرقيق الناعم المتؤثر بالكحه اللطيفه الخفيفه  ,1,,msa
3053, ثلوج متوقعة على المناطق الشمالية والجوف فجر الثلاثاء  طقس العرب ,0,,msa
4, مختاريان >> احمد الشيخ :loudly_crying_face: ,0,,nile
1317,و من ادخل الحوثي صنعاء ؟ و سلم كل المعسكرات لهم ؟ و جمع الشعب و اخذهم الجبهات ؟  ,1,,msa
864,RT @USER وبعد نسيت اقولكم، قبل ٧٠ سنة كان الوضع عندهم #اختاه_موتي والحين المرشح الأقوى لقيادة البلاد هي #اختاه هيلاري كلنتون.,1,,gulf
4440,"""@USER تغرد كانك ناطق باسم جبهة النصرة والحركات الجهادية الست تمثل دولة علمانية التي تحارب القاعدة والتطرف نفسها؟""",1,,msa
4306,ههههههههههههههههههههههههههه ههههههههههههههههههههههههههه ههههههههههههههههههههههههههه   #جلد #غضب,1,,msa
2849, من ليلة الاربعاء حتى مساء الخميس ستتاثر اجزاء من بلاد الشام فلسطين خاصة لبنان غرب سوريا الاردن بتقلبات جوية باذن الله امطار وثلوج ,0,,msa
2670,صح وعارف انه لا بكاء على دم الارهابي اومن يمارس عملا عدائيا تجاه الوطن او اقترف عملا من اعمال العدو ومصريتنا ليس رقم قومي وحسب,0,,msa
681,#يلا_نحفل_علي_احمد_ادم الرد هشتاج بردوا #باسم_طلع_حرامى,1,,egypt
251,قالك التراس نهضاوى .. ها ها ... يا ريتها كانت جابت كُنغر كان نفع البشريه احسن منك .. #اضحك  ,1,,egypt
2239,  ماذا لو المدارس مختلطه كان تسمون الخميس الكئيب مش الونيس لو عليكم كمااان داومتوا :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: ,0,,levant
2268,@USER @USER هيلاري كلنتون تقول ان داعش صنيعتنا بمساعده بعض الدول والسعوديه على رائس تلك الدول هذا كلام عمتك مو ايران,1,,msa
3584,اشهد يا تاريخ اشهد يا زمن في عهد النخنوخ الطفران ابراهيم البلوي صغير جدة يحقق الدوري #زمن  ,1,,msa
1762,#هل تعلم...أنّه تمّ اكتشاف فصيلة جديدة من الحيوانات في لبنان تدعى المحايدين #Politics  ,1,,msa
1035,العيون البصاصة تندب فيها رصاصة,1,الناس الحسودة تستاهل كل شر ,nile
2851, أوقفوا الفحم :),0,,msa
3295,غبي قال لصاحبه كيف انعاكس البنات ؟ قاله: لازم تجيهم بالسياسة.. مشي الغبي غمز لبنت وقالها: مينه المحجوب حضرة الجلسه والا لا .....  ,1,,msa
3449,شيكابالا لاعب منفوخ على الفاضي زي البالونة المنفوخة هو,1,لا عب متكبر بدون وجه حق,nile
4192,سأنتخب عمرو موسى ما هو أكيد يعنى مش هينتخب يسارى أو إسلامى,1,,egypt
5083,"""تركيا تنفى إبرام أى “صفقة” سرية مع موسكو حول سوريا HTTPURL",0,,egypt
5169,#كلمة_حلوة *اصرف ما في الجيب يأتيك ما في الغيب * إن للحسنة نورا في الوجه وضياء في القلب وأثرا في الخلق #مما_راق_لي,0,,msa
3626,"من الليله ابتدت الخيانه يقولك الحجوزات للسفر ضرب البقص "" البكس "" الظاهر باجر اللي بيغيب لان ضرسه يعوره وله كوعه ههههه  ",1,,msa
